id,activityId,startTime,endTime,duration,note
23310132,821885,2020-08-24T20:44:16.795,2020-08-24T20:51:46.858,0 days 00:07:30.063000,Scheduling meetings and inputting time
23485204,821885,2020-08-27T18:15:01.100,2020-08-27T18:39:08.756,0 days 00:24:07.656000,Updating dev ops cards <{{|t|256026|}}>
23696150,821885,2020-09-02T02:32:18.558,2020-09-02T04:01:29.519,0 days 01:29:10.961000,<{{|t|256026|}}>  security training
23799279,821885,2020-09-03T16:00:02.951,2020-09-03T17:04:33.177,0 days 01:04:30.226000,<{{|t|256026|}}>  compliance training
24106907,821885,2020-09-10T15:30:00.000,2020-09-10T16:45:00.000,0 days 01:15:00,<{{|t|256026|}}>  taking DA 100 exam
24461499,821885,2020-09-18T01:27:27.431,2020-09-18T01:36:16.169,0 days 00:08:48.738000,<{{|t|256026|}}>  setting up Maconomy
22972656,821884,2020-08-17T13:15:25.083,2020-08-17T13:24:15.112,0 days 00:08:50.029000,Morning standup  <{{|t|256026|}}>
22982002,821884,2020-08-17T14:59:49.996,2020-08-17T15:31:40.684,0 days 00:31:50.688000,Sprint retrospecive <{{|t|256026|}}>
22996316,821884,2020-08-17T19:00:34.715,2020-08-17T19:51:16.406,0 days 00:50:41.691000,Barr PBE review meeting <{{|t|256027|}}>  <{{|t|255981|}}>
23095170,821884,2020-08-19T13:12:36.074,2020-08-19T13:24:16.480,0 days 00:11:40.406000,Morning standup <{{|t|256026|}}>
23115185,821884,2020-08-19T18:30:11.699,2020-08-19T19:13:00.324,0 days 00:42:48.625000,Discussing ION mappings with Mike <{{|t|255982|}}>  <{{|t|255981|}}>
23162612,821884,2020-08-20T15:27:34.984,2020-08-20T16:28:17.825,0 days 01:00:42.841000,Discussing ION facility mappings with Ryan and Mike <{{|t|255982|}}>  <{{|t|255981|}}>
23173884,821884,2020-08-20T19:05:19.573,2020-08-20T19:24:01.343,0 days 00:18:41.770000,PBE Barr status meeting <{{|t|256027|}}>  <{{|t|255981|}}>
23281062,821884,2020-08-24T13:12:17.873,2020-08-24T13:24:51.023,0 days 00:12:33.150000,Morning standup <{{|t|256026|}}>
